x,y,z,vx,vy,vz,E_tot,Lz,phase_chi,ParticleIDs,halo,level,PeakMassIndex_ID,AccretedFlag,BoundFirstTime
10.065671,-85.413956,-51.81556,-112.68734,-141.22647,-67.81391,-98318.1305927877,-11046.61068402841,21.84662795,8796224017769,26,4,4664,0.0,2.6665733
-69.26634,77.63183,59.726746,160.00533,-33.413307,-51.936672,-96947.31369423964,-10107.089094467516,777.9152939,8796186243468,26,4,4664,0.0,6.3559184
-61.791336,99.80346,61.190056,136.92525,-40.068497,-42.739964,-97296.0434689386,-11189.727750223008,790.46349636,8796186363636,26,4,4664,0.0,4.250308
-71.671715,108.34954,35.91136,142.56847,-29.133163,-4.1490927,-97445.13760262069,-13359.204387419257,772.60900867,8796180309074,26,4,4664,0.0,5.375398
24.825645,-39.228756,-20.752554,-83.57871,-289.05362,-104.082054,-97842.95501738628,-10454.63137746966,230.93688786899995,8796145962009,26,4,4664,0.0,3.4476855
33.558235,-15.866864,-15.072514,-25.891184,-295.72897,-200.13303,-97451.14659841816,-10334.954166894928,245.66132545999994,8796099956303,26,4,4664,0.0,3.4476855
29.73834,-23.702423,-15.755076,-80.224304,-297.23505,-173.63472,-97409.06505486734,-10740.787365105592,207.750834191,8796148544271,26,4,4664,0.0,2.294945
34.913937,-16.408909,-13.531979,-51.80767,-309.59195,-166.22876,-97384.8945866155,-11659.18118053918,194.85234307000002,8796172842355,26,4,4664,0.0,2.294945
-81.584015,85.52065,49.71139,150.82182,-29.998259,-37.047993,-97199.62464176424,-10451.001668353118,854.7333481600001,7308696363485,26,4,4664,0.0,4.250308
33.49803,-24.985538,-21.820026,-20.2896,-293.73257,-150.548,-97684.60457451757,-10346.4090136419,230.29026819,8796177545825,26,4,4664,0.0,4.250308
28.416767,-26.430622,-18.91123,-77.258766,-297.57153,-157.12924,-97460.66477331935,-10498.01807417596,196.78272049999998,8796142603684,26,4,4664,0.0,6.8125005
30.428396,-25.231365,-17.39282,-37.666374,-312.13782,-142.50377,-97618.51056556344,-10448.227224157228,231.7721401419999,8796165468322,26,4,4664,0.0,4.250308
-122.50539,89.920685,20.510368,107.50462,-6.0677214,13.472194,-98189.23971224698,-8923.560494546355,998.6507804999999,8796152927646,26,4,4664,0.0,6.495249
37.63781,-7.6665907,-6.2286077,29.674923,-310.09946,-188.74886,-97064.10585067642,-11443.959067887585,230.17520985999994,8796140889394,26,4,4664,0.0,6.8125005
-84.65645,78.82139,57.054977,148.5094,-21.077656,-43.522446,-97081.38361168138,-9921.3578047848,844.2505258949998,8796176848993,26,4,4664,0.0,4.250308
-60.140244,100.44913,60.041664,136.91205,-53.83807,-34.652752,-97163.65978114954,-10514.86164272742,796.0760268900001,8796184062558,26,4,4664,0.0,4.250308
4.925623,-85.11123,-54.49574,-114.27153,-139.80383,-64.08914,-98384.22434142527,-10414.41143281799,47.69854681380001,8796170708697,26,4,4664,0.0,1.140496
-64.69763,96.33286,55.3569,141.15752,-46.966305,-52.56732,-97146.70880505707,-10559.49898875005,814.8969793399998,8796181816253,26,4,4664,0.0,6.495249
-71.51523,96.27052,51.68095,144.1618,-50.997234,-13.650426,-97241.28670756388,-10231.45253126218,821.7474957800001,8796166086212,26,4,4664,0.0,4.250308
-48.391273,101.272026,57.208176,141.09164,-61.086517,-51.92897,-96840.0743188291,-11332.5819136965,756.4326564,8796173837720,26,4,4664,0.0,4.250308
-52.553677,97.70338,55.957386,144.2619,-59.707577,-55.404186,-96846.92681542825,-10957.022519111371,770.8078550099998,8796174024192,26,4,4664,0.0,4.250308
-5.8385615,-89.275276,-51.84124,-119.70821,-131.24432,-60.228672,-98616.09999772496,-9920.70545337028,14.337208067,7308882051778,26,4,4664,0.0,1.8528751
-61.605774,99.65958,48.359978,149.1415,-48.76347,-38.257,-97003.54946115456,-11859.267938294222,784.1628014200002,8796178556570,26,4,4664,0.0,4.250308
-85.20623,88.60968,46.536663,148.01079,-30.259838,-21.115192,-97202.1284572964,-10536.862022056455,867.4858644199999,8796125706733,26,4,4664,0.0,4.0817823
-49.71366,99.00663,48.044285,156.61885,-67.580696,-23.224548,-96846.56286151438,-12146.62078946814,725.21456482,8796178072911,26,4,4664,0.0,4.250308
33.94604,-13.423128,-12.842023,-7.7023916,-327.99106,-156.90303,-97410.79845026787,-11237.387830755326,261.58263537700003,8796184483078,26,4,4664,0.0,3.4476855
-63.112797,98.8835,55.732075,145.9065,-48.489285,-16.27788,-97206.6815603222,-11367.450991869851,765.5069835400001,8796148417237,26,4,4664,0.0,4.250308
-57.976753,102.03363,63.626625,136.44304,-41.687668,-37.072525,-97068.28153120229,-11504.863028653195,753.0500449499999,8796180268210,26,4,4664,0.0,6.495249
-76.60937,90.326355,49.26812,149.22922,-47.210987,-26.683184,-97041.61914814978,-9862.52753094491,841.32785036,8796158165170,26,4,4664,0.0,4.250308
-64.539955,97.87433,53.622326,146.52798,-48.22158,-30.410042,-97124.5348224907,-11229.1092655245,812.817915076,8796158081390,26,4,4664,0.0,3.7966793
-90.18258,96.6302,35.805836,141.28015,-20.711472,-2.6981003,-97263.88719917092,-11784.11516997224,874.3265416,8796140289618,26,4,4664,0.0,5.063817
0.38204682,-91.06842,-58.69708,-110.73343,-123.28192,-62.471706,-98397.73081549912,-10131.417976780094,24.264020809999998,7308835721004,26,4,4664,0.0,1.0087407
3.4211423,-87.12085,-58.517414,-111.66566,-130.33496,-65.8268,-98373.9054901614,-10174.301659835808,4.067174894999999,8796181943747,26,4,4664,0.0,4.4169116
-52.59656,100.34957,56.05183,143.08095,-60.690872,-45.900898,-96801.64368288536,-11165.98071709118,778.9872086699999,8796149157385,26,4,4664,0.0,4.250308
-59.45088,112.2728,45.733017,137.08269,-50.55828,-6.2738376,-96995.80769378717,-12384.923200545602,777.19641061,8796192938108,26,4,4664,0.0,4.4169116
-67.30647,95.94487,56.09906,144.52896,-52.932587,-19.37469,-97230.86117110486,-10304.10669949731,792.9641451399999,8796152120490,26,4,4664,0.0,6.3559184
36.754723,-3.0333548,-4.5485497,38.172016,-318.7875,-188.02641,-96934.47809037883,-11601.156990403224,273.68036273999996,8796139122443,26,4,4664,0.0,3.4476855
-68.865295,96.96141,61.67657,137.67305,-43.550243,-29.04094,-97230.47972112744,-10349.872715483814,815.0228272000002,8796168367099,26,4,4664,0.0,4.250308
-65.73316,92.89968,55.54258,147.80867,-46.57727,-47.128754,-97060.93776929284,-10669.7070029524,817.78220017,8796149884713,26,4,4664,0.0,4.250308
-98.956764,80.049355,52.65217,138.29381,-20.981066,-14.913566,-97488.2312671756,-8994.111894362128,896.9830221200002,8796145194058,26,4,4664,0.0,4.250308
-65.96614,109.54005,54.48805,132.85783,-37.389034,-7.867087,-97145.31904318616,-12086.84308978274,755.4609028006998,8796131693922,26,4,4664,0.0,6.8125005
27.245752,-27.853573,-21.669342,-77.61685,-268.03497,-195.28835,-97152.80990372706,-9464.72091745249,235.99255135,8796184062565,26,4,4664,0.0,4.250308
27.943193,-29.696888,-23.018133,-69.45401,-274.58334,-174.0346,-97289.40394610212,-9735.3032203255,212.928044504,7308831717271,26,4,4664,0.0,2.294945
36.237816,8.515376,3.5173705,91.59748,-298.65314,-202.57715,-96916.27096183375,-11602.52451799472,287.04894346,8796123250384,26,4,4664,0.0,4.250308
-68.89404,101.111595,63.422592,130.1732,-34.867836,-40.001537,-97141.39952603736,-10759.83379015656,840.8264668099997,8796128323504,26,4,4664,0.0,6.8125005
-3.9868104,-93.18925,-54.254543,-117.88779,-125.12861,-50.352734,-98338.32105355452,-10487.010690571957,13.218610682,8796187519393,26,4,4664,0.0,0.47515902
-83.218216,95.60156,47.477543,141.98943,-32.922016,-9.474349,-97100.02967089853,-10834.699572867346,869.5855803100001,7308882130154,26,4,4664,0.0,4.250308
2.721329,-94.34458,-44.368958,-115.92902,-140.5386,-41.541897,-98180.9775127605,-11319.726469511,43.06109567000001,8796137984706,26,4,4664,0.0,2.9709663
-84.71048,96.06742,50.80231,137.31613,-29.525824,-17.68695,-97130.85897932082,-10690.459610049078,886.7445272499999,8796142739207,26,4,4664,0.0,3.9683719
28.635891,-27.848036,-20.116602,-43.785347,-293.74237,-165.48651,-97339.76923144628,-9630.910408930162,232.59437467,8796188818643,26,4,4664,0.0,4.4169116
-65.23825,101.37604,55.79098,137.43977,-42.457054,-46.0772,-96961.63591407408,-11163.2757179953,839.7272808,8796181628669,26,4,4664,0.0,6.8125005
-6.3017673,-93.73357,-54.282867,-112.34994,-129.04958,-48.30595,-98408.01603920874,-9717.720542163066,11.199577274,8796168638144,26,4,4664,0.0,0.47515902
-92.785576,91.23458,49.528374,134.75629,-26.179422,-23.099602,-97210.08427831173,-9865.36077089113,911.7349233499999,8796115657394,26,4,4664,0.0,4.250308
-130.56831,78.144325,50.16342,92.34976,15.627207,-5.328386,-98198.49026597828,-9257.027667122167,1010.0092156999999,8796183841636,26,4,4664,0.0,6.495249
33.68395,-21.999928,-18.569775,-48.08836,-305.17227,-146.82985,-97357.6752022675,-11337.347941704582,214.78204146,8796191314059,26,4,4664,0.0,3.4476855
-107.246475,70.005844,48.15166,139.101,-11.138613,-34.280266,-97469.45323120274,-8543.305925604825,959.6805248,8796167564351,26,4,4664,0.0,6.6778803
-86.366005,87.26367,55.46311,139.71007,-28.281105,-37.72115,-97044.6401416258,-9749.087388321375,897.8705184999999,8796186965253,26,4,4664,0.0,4.250308
-95.42754,95.02558,39.968452,136.12498,-16.462605,-1.5221037,-97232.74182847,-11364.3692798467,881.3925594999998,8796146790609,26,4,4664,0.0,4.250308
-7.7777076,-91.11704,-51.708622,-129.04263,-127.646904,-39.16453,-98394.00856588848,-10765.18218405793,6.346145532,8796193516611,26,4,4664,0.0,0.47515902
31.01214,-11.769002,-9.904696,-14.005619,-310.46207,-222.56267,-97034.89182510656,-9792.925337552037,249.64872114200003,8796159111544,26,4,4664,0.0,2.9709663
0.61988854,-91.12424,-46.896236,-120.76445,-139.14383,-49.977074,-98152.29713176355,-11090.822390896708,39.72044750800001,8796169861266,26,4,4664,0.0,1.6606933
-6.452187,-91.2381,-52.83339,-122.66751,-128.6294,-48.84695,-98353.3334608687,-10362.0096016332,-2.124180255999999,8796178378939,26,4,4664,0.0,0.47515902
-84.915634,79.399765,61.700058,141.44229,-18.120464,-54.249237,-96771.2438344492,-9691.773898127676,862.55990236,7308832326485,26,4,4664,0.0,6.6778803
-74.193245,97.125824,63.078472,132.38228,-28.548288,-41.85605,-97045.11913633408,-10739.647902084158,856.5630696999999,8796167684308,26,4,4664,0.0,4.250308
1.5900623,-89.57197,-56.289833,-105.273964,-134.32831,-66.596756,-98224.82486327352,-9643.186726742792,45.503284810000004,8796219321355,26,4,4664,0.0,2.4816148
34.99683,-23.386992,-20.451468,-41.57457,-284.5711,-168.99977,-97234.27095702608,-10931.39054560644,213.03605728,8796163713210,26,4,4664,0.0,2.294945
33.70974,-14.492724,-16.961075,-7.608862,-305.03668,-185.37268,-97239.18929163009,-10392.980310183288,241.71163113,8796161689113,26,4,4664,0.0,4.250308
-98.441956,102.87343,31.026302,126.54692,-13.992823,7.052454,-97324.26041779108,-11640.83485025381,880.20928773,8796171699362,26,4,4664,0.0,6.495249
-74.72375,97.109245,62.03872,132.36723,-37.216686,-38.110657,-96991.94626416644,-10073.11142754885,861.4393076840001,8796140047813,26,4,4664,0.0,4.250308
35.878864,-8.795782,-9.389524,1.9092374,-315.57916,-189.19218,-96823.90380654624,-11305.828526917592,190.264743975,8796173829505,26,4,4664,0.0,2.6665733
-65.57004,103.846146,52.560413,139.57094,-45.40712,-33.560776,-96835.8102375499,-11516.55753791244,831.62457437,8796097515528,26,4,4664,0.0,3.7966793
-66.9671,105.48545,59.22778,131.06898,-45.730717,-25.653774,-96954.57394199124,-10763.4168379303,837.75725715,8796190214579,26,4,4664,0.0,4.250308
-65.35804,106.35493,59.937885,133.04843,-38.048706,-24.528582,-96944.09995566498,-11663.56761056366,812.25086499,8796194336981,26,4,4664,0.0,4.250308
-77.44079,104.6958,57.791798,126.14623,-33.37155,-29.722748,-97070.89327935656,-10622.6612713095,880.3252983,8796169003633,26,4,4664,0.0,4.250308
-79.61035,103.90393,51.096115,133.60129,-29.370758,-14.03008,-97008.33937001746,-11543.482759924402,872.1894294599999,8796150441239,26,4,4664,0.0,3.9683719
35.7898,-4.5324802,-7.751715,28.571299,-315.25348,-198.09479,-96791.79919809903,-11153.360151498222,220.34438699999998,8796166849732,26,4,4664,0.0,4.4169116
-78.67336,99.32649,63.164055,126.460915,-27.281464,-38.44953,-96998.14617107928,-10414.594370539313,887.9149018999999,8796161649680,26,4,4664,0.0,6.495249
4.062609,-89.21429,-57.52885,-105.7915,-134.37535,-64.19024,-98108.59846443497,-9984.028066823152,34.340652854000005,8796108218176,26,4,4664,0.0,2.4816148
-88.25296,96.26671,58.809643,127.61851,-22.531754,-24.92574,-97096.8017262579,-10296.92010831026,925.28122666,8796164624346,26,4,4664,0.0,4.250308
33.68584,3.5705926,-1.8464621,54.0926,-329.31598,-196.25253,-96787.32020523932,-11286.42804899796,304.44219510000005,8796095615678,26,4,4664,0.0,3.4476855
33.82151,-11.376292,-11.139139,-28.245169,-330.72775,-164.75603,-96915.748193369,-11507.03719403585,224.4110283400001,8796178777305,26,4,4664,0.0,2.6665733
29.054747,-18.143679,-17.226103,-35.031425,-297.70612,-208.87851,-97031.87671859744,-9285.374927064217,258.42286586680007,8796179536131,26,4,4664,0.0,4.250308
-92.630646,101.21841,45.563602,129.41296,-13.96199,-4.3121753,-97066.7568817302,-11805.66589144806,875.9624521599999,8796170197401,26,4,4664,0.0,4.250308
-93.37617,99.44759,44.55749,128.47452,-31.740713,3.530742,-97057.35935497531,-9812.655177397592,913.7737062899998,8796188932816,26,4,4664,0.0,4.250308
33.682076,-23.965944,-16.95677,-37.96525,-291.49393,-174.34608,-97076.65647711312,-10727.99375924468,222.734088495,8796162120377,26,4,4664,0.0,2.294945
-71.43858,109.77167,54.995052,128.44598,-38.846592,-14.326938,-96950.89567968465,-11324.58435906724,857.3131274400001,8796101712851,26,4,4664,0.0,4.250308
-89.28098,100.48211,48.223423,132.34526,-16.43148,-10.803608,-96982.56533736216,-11831.3123360482,871.5506015100001,8796158815993,26,4,4664,0.0,4.250308
28.28805,5.336583,-4.588805,115.8685,-350.0509,-178.25635,-97191.21590080876,-10520.5992290805,348.18128528999995,8796167490631,26,4,4664,0.0,4.250308
29.935865,20.405424,12.508869,153.26033,-277.02957,-190.36539,-96230.85344202706,-11420.46182455797,348.00368480400005,8796184282633,26,4,4664,0.0,3.4476855
35.639442,-6.377398,-11.549233,36.269863,-321.3579,-175.96274,-96893.30563862184,-11221.708886535327,260.769871884,8796123566229,26,4,4664,0.0,4.250308
34.183422,-7.8464794,-7.171623,18.596645,-338.69125,-166.3305,-96852.70336896574,-11431.707734555886,239.93677219,8796183254945,26,4,4664,0.0,4.250308
-76.46369,92.75465,62.597813,136.78937,-26.156996,-46.685585,-96726.63798423344,-10687.789704595258,854.4858248300001,8796163110899,26,4,4664,0.0,4.250308
31.243338,0.9450389,-2.5677865,47.727924,-333.43613,-214.18517,-96751.28271667224,-10462.762455798184,285.82801206999994,7308887763461,26,4,4664,0.0,6.6778803
-72.87314,103.26202,58.456654,135.97755,-24.802114,-21.609941,-97053.0957435525,-12233.90856183304,804.888416,8796180410038,26,4,4664,0.0,4.250308
35.65868,10.572957,2.740465,107.306015,-298.7044,-197.08344,-96665.72912161308,-11785.946496628354,307.0542761,8796183254947,26,4,4664,0.0,3.4476855
-74.28671,104.520424,58.83747,131.65633,-27.34392,-25.429588,-97019.51843205748,-11729.48557858072,850.9886117600001,8796132576600,26,4,4664,0.0,4.0817823
37.400826,-12.538612,-10.366401,-13.750704,-311.6986,-174.80025,-96674.68674874092,-11830.199845226449,224.64434124,7308832417630,26,4,4664,0.0,4.4169116
-94.325096,97.260445,59.450592,120.458244,-12.440587,-25.45848,-97077.02452181076,-10542.362852287228,932.2383900299999,8796152394812,26,4,4664,0.0,4.250308
32.45364,-19.008419,-12.273872,-19.422358,-322.1683,-162.51033,-97146.99556406046,-10824.722346444005,245.63549051899997,8796138723455,26,4,4664,0.0,3.4476855
-103.58539,88.44419,57.69914,121.42547,-13.084752,-19.194893,-97225.93029154808,-9383.98820054602,950.8594547000001,8796154362838,26,4,4664,0.0,4.250308
31.016417,-6.3464108,-8.505922,16.098269,-360.1415,-151.1292,-96998.61531015682,-11068.132714762594,289.579603958,8796161803567,26,4,4664,0.0,4.250308
-4.281074,-94.41944,-51.863472,-106.31566,-137.3411,-49.60772,-98127.652402978,-9450.297668089,38.420215336,8796174761963,26,4,4664,0.0,3.4476855
-5.188884,-89.21819,-52.442825,-122.656166,-133.7603,-54.605614,-98115.96700288673,-10249.09444235434,8.8299368791,8796149725653,26,4,4664,0.0,2.6665733
-106.2325,71.65974,62.096184,128.65295,-6.6856947,-35.38624,-97168.81698066914,-8508.998885015251,941.5193424,8796150048701,26,4,4664,0.0,4.250308
-81.84687,98.62819,71.808174,120.30256,-13.760839,-27.93737,-96878.7343624728,-10738.94214444247,854.19302,8796188782119,26,4,4664,0.0,6.3559184
34.411316,0.7837273,-5.675409,65.58564,-325.07996,-191.01399,-96683.62952823432,-11237.830485383332,299.30502540000003,8796141179188,26,4,4664,0.0,3.4476855
-87.73038,96.381355,58.14475,130.804,-26.558434,-12.3631735,-96962.51755423828,-10277.085252395082,886.4972782400001,8796187312748,26,4,4664,0.0,4.250308
-95.01409,102.7471,49.387817,122.10776,-20.287529,-9.383389,-96966.01156286562,-10618.61712121239,951.6435764999999,8796172077718,26,4,4664,0.0,4.250308
-80.54017,104.42043,63.349655,122.87676,-26.82671,-18.307587,-96994.05087035788,-10670.2163322661,888.17096349,8796111973189,26,4,4664,0.0,4.250308
36.05574,-6.7303205,-8.788523,-4.8137145,-313.42883,-197.72343,-96536.71095328937,-11333.306244364698,240.13006864999994,8796164624343,26,4,4664,0.0,2.294945
-92.803696,99.12284,59.34556,121.99806,-16.814644,-11.492974,-97042.3463260125,-10532.333071566174,919.2846629799999,8796191643847,26,4,4664,0.0,3.9683719
-73.77594,110.33501,57.595123,128.14384,-23.050743,-1.3568,-96977.54930548117,-12438.16163531498,812.5352831999999,8796190833378,26,4,4664,0.0,6.0229464
36.67411,-0.77463317,-3.9833636,59.332287,-313.7843,-195.69984,-96469.60270841702,-11461.79917691084,250.15286683799997,8796164599157,26,4,4664,0.0,3.9683719
33.593258,-9.082289,-7.8078117,2.1797144,-297.8215,-234.94617,-96450.61009260776,-9984.997691328736,254.09693628999997,8796173292395,26,4,4664,0.0,6.6778803
-115.60018,87.85067,46.4704,116.04897,-3.8374705,-6.8581634,-97468.5379884398,-9751.367486765208,986.8680126100002,8796165159698,26,4,4664,0.0,6.0229464
-3.1038005,-96.0269,-52.576412,-106.02795,-132.5357,-53.306458,-97946.48178990086,-9770.17097992715,49.451324079,8796125094652,26,4,4664,0.0,2.4816148
-5.7901225,-91.10844,-54.922207,-118.4928,-131.82397,-49.259388,-98004.33498773228,-10032.417224495675,6.131641326699999,8796176291279,26,4,4664,0.0,0.47515902
33.595592,-20.391361,-18.977104,-20.728785,-314.2903,-141.43695,-97054.50698651564,-10981.456826383986,220.65090811999997,8796187312735,26,4,4664,0.0,3.270424
29.333887,19.306894,6.8934617,130.5789,-301.18262,-193.2068,-96122.6363592428,-11355.92992238054,364.70638243999997,8796167551261,26,4,4664,0.0,3.4476855
33.74383,3.9810324,-2.3471239,70.89941,-332.872,-184.4009,-96601.06667842096,-11514.629028110883,258.951475553,8796132775114,26,4,4664,0.0,4.4169116
-86.32965,103.994194,55.53798,127.721436,-8.469402,-9.433382,-96897.6326599512,-12551.127282973282,855.8726753599999,8796177604889,26,4,4664,0.0,6.6778803
-4.5043855,-91.092545,-57.08684,-115.1741,-130.16959,-53.18384,-97952.92184563816,-9905.167873347556,5.117588207799999,8796191284528,26,4,4664,0.0,0.47515902
-109.96954,86.48911,62.116226,113.231766,-2.374932,-15.172843,-97189.33585090698,-9532.14448549698,983.910356403,8796168278779,26,4,4664,0.0,4.250308
-97.84367,110.859886,34.26786,117.609146,-14.215527,8.195719,-96914.498879668,-11647.237185453265,956.2255371999998,8796190255511,26,4,4664,0.0,6.495249
-116.959625,83.693634,47.007477,118.178665,-0.29262096,-18.08514,-97356.80661148595,-9856.57709736987,1014.7527886199999,8796187102121,26,4,4664,0.0,4.581578
-6.868289,-93.08108,-51.31365,-122.11934,-125.79448,-59.20554,-97894.4798164012,-10503.00721284248,11.453880309999999,8796208346759,26,4,4664,0.0,0.67646253
13.992161,-91.67929,-50.38994,-102.52616,-146.18651,-53.304882,-97531.7201823202,-11444.990739174513,40.534898455,8796159005763,26,4,4664,0.0,4.250308
-85.69212,101.818695,64.27879,121.43995,-16.007551,-27.40059,-96757.0222613159,-10993.136248667131,912.3760991500001,8796172886066,26,4,4664,0.0,4.250308
29.276144,-24.746931,-17.388622,-57.243233,-305.6372,-163.95154,-96747.70339174807,-10364.473016224723,252.49279016000003,8796169225600,26,4,4664,0.0,2.1695607
37.178814,-3.082409,-5.760792,15.889284,-330.62003,-167.83902,-96359.794891103,-12243.083328039264,248.27377327,8796150340339,26,4,4664,0.0,4.250308
-1.1518589,-93.96211,-52.65515,-114.2344,-131.02608,-55.193665,-97747.82378017069,-10582.781702203887,5.0796261000000005,8796190885427,26,4,4664,0.0,0.47515902
34.18773,-1.834561,-3.117578,48.716915,-304.09225,-232.65453,-96274.35767664971,-10306.849585793185,257.05209265,8796190655282,26,4,4664,0.0,6.495249
-7.900744,-90.48579,-57.323147,-120.72571,-127.07796,-51.861183,-97909.6063625374,-9919.95081265866,7.2821312233999995,8796165351151,26,4,4664,0.0,0.67646253
31.5471,-11.3668785,-8.432799,-18.560883,-332.8635,-190.20383,-96569.7435216707,-10711.857422763716,259.14550209000004,8796182454706,26,4,4664,0.0,4.250308
34.420746,-18.013628,-15.798813,-7.208268,-296.6677,-191.13968,-96715.6396893239,-10341.370606380506,260.65891075999997,8796191579522,26,4,4664,0.0,2.4816148
34.38195,10.250684,3.1996412,71.79835,-319.3297,-192.77042,-96286.72240410556,-11715.159976486402,272.49873397999994,8796129193038,26,4,4664,0.0,4.250308
24.207233,15.750388,11.234804,163.54076,-304.16367,-205.15913,-95928.16652419828,-9938.79125363999,357.12133438,8796131172783,26,4,4664,0.0,4.250308
33.812656,-4.6403165,-2.7242239,36.989048,-326.50967,-203.33615,-96293.62791386111,-10868.518262629828,261.722984744,8796139005320,26,4,4664,0.0,3.4476855
-134.62263,67.33974,60.597427,81.540596,35.412136,22.21917,-97838.0851561967,-10258.19741632272,900.7275559999998,8796122900229,26,4,4664,0.0,6.9888654
-80.510345,113.86425,52.038002,123.00129,-24.79755,-3.7974405,-96648.35180899117,-12008.990329227749,882.7014987100001,8796166615895,26,4,4664,0.0,4.250308
-103.29323,95.59909,59.300076,116.48945,-6.629916,-10.137144,-96870.62028202684,-10451.459976331822,967.5482031399999,8796168568009,26,4,4664,0.0,3.9683719
-76.37671,114.622856,55.95835,122.92163,-24.391226,-8.88871,-96648.60590344795,-12226.70670002882,871.5102830600001,8796126977900,26,4,4664,0.0,4.4169116
16.831535,-87.816086,-53.16961,-106.41295,-143.10777,-66.978264,-97261.99119473546,-11753.492208240648,73.1515369498,8796171942410,26,4,4664,0.0,4.4169116
-82.97798,114.54403,50.289165,120.7268,-26.260744,0.47696355,-96580.1227960492,-11649.47071058688,888.2079431970002,8796174890831,26,4,4664,0.0,4.250308
-140.34822,73.68882,57.683403,62.269154,39.00071,18.607592,-97939.20729979088,-10062.22070789448,977.1319469,8796191604839,26,4,4664,0.0,6.1669974
31.165943,-7.2624435,-5.858619,3.9382002,-325.1057,-222.83807,-96255.7544826849,-10103.624758730912,273.83301053997997,8796143953933,26,4,4664,0.0,2.294945
32.992256,-4.384924,-10.005045,29.065077,-341.1009,-172.3354,-96477.76361250704,-11126.240060931252,225.06280007400005,8796172530836,26,4,4664,0.0,4.250308
-137.94856,84.34492,44.530495,67.01432,41.57062,18.74382,-97915.5118397804,-11386.924626561598,957.2330220000001,8796161699240,26,4,4664,0.0,6.8125005
21.697323,21.91443,7.166175,185.95593,-302.77588,-184.21466,-95795.95881457256,-10644.54427603914,374.60199767000006,8796110149256,26,4,4664,0.0,3.9683719
-112.42005,67.1177,74.59881,113.61698,4.2860894,-36.42317,-96859.17199024296,-8107.55276319847,978.8649460900001,8796146334628,26,4,4664,0.0,6.6778803
-141.42297,64.44474,55.503334,82.0678,28.537111,12.894961,-97753.44473987108,-9324.64102621167,1014.0557818999999,8796184325734,26,4,4664,0.0,6.495249
-135.28755,98.21671,25.900126,75.38377,22.964954,15.999316,-97593.71999794856,-10510.8182393194,1031.3309615,8796135708452,26,4,4664,0.0,6.3559184
-101.171104,104.866554,51.84282,114.22241,-11.593143,0.67411447,-96664.6828294274,-10805.219450135268,966.28136081,8796170630237,26,4,4664,0.0,3.9683719
-137.891,78.45326,55.018017,72.45709,33.317986,13.049674,-97712.97396306472,-10278.7453281394,976.4539146000001,8796192551043,26,4,4664,0.0,6.1669974
-107.59361,86.94866,71.84404,108.35271,2.4672892,-19.275255,-96726.4636321722,-9686.587493810612,959.6659479,8796190585791,26,4,4664,0.0,6.495249
27.53462,2.6432743,0.21997623,88.24116,-339.74448,-229.28743,-96409.48021768956,-9587.980744327788,332.058528035,8796156901361,26,4,4664,0.0,4.250308
2.7522495,-90.50298,-56.81239,-113.40238,-131.73918,-63.63295,-97447.26816878034,-10625.832421377809,18.394575150399998,8796164361290,26,4,4664,0.0,0.47515902
-146.72421,29.560703,62.10166,90.75641,24.683777,-3.3082886,-97563.96021173264,-6304.530961497399,1074.97586,8796180436118,26,4,4664,0.0,6.3559184
-95.0724,101.663795,66.038635,114.191635,5.6846566,-2.378127,-96630.59984366936,-12149.608917492666,883.68612234,8796154006173,26,4,4664,0.0,4.581578
32.847103,-8.591234,-9.164274,19.613647,-318.4973,-210.0096,-96235.15132595468,-10293.208187351502,271.421670235,8796183632869,26,4,4664,0.0,2.294945
-103.32996,105.677765,53.315517,110.13806,-9.139982,-6.5919504,-96590.3673292,-10694.71004777518,989.02843019,8796147807689,26,4,4664,0.0,4.250308
-141.6248,80.81809,39.871704,78.763176,27.061174,12.720775,-97658.62842576706,-10198.02280216904,1038.122709,8796182798710,26,4,4664,0.0,6.495249
28.208227,15.542404,-0.058570907,145.5734,-321.36685,-183.07877,-95998.6684544023,-11327.74964952855,352.25281849999993,8796148114503,26,4,4664,0.0,4.250308
28.852081,8.246596,0.93655616,113.029205,-318.75638,-227.9102,-96109.37488116178,-10128.891084862958,322.164019314,8796185680220,26,4,4664,0.0,2.4816148
-92.14229,113.704704,53.046772,111.076706,-15.808643,13.769116,-96502.99781763334,-11173.299409212555,879.9972420199999,8796131039899,26,4,4664,0.0,6.6778803
35.733707,-2.9387746,-2.569182,25.149519,-323.04385,-198.33128,-95929.48802240384,-11469.645516412536,246.10959025,8796148736710,26,4,4664,0.0,2.294945
34.37192,-5.7616754,-7.762219,20.679228,-334.15076,-179.87248,-96168.45502969802,-11366.25619140061,273.628059302,7259640426618,26,4,4664,0.0,2.1695607
23.895866,32.40142,16.22443,182.49303,-252.52585,-166.81215,-95527.03784778704,-11947.3571852387,307.86708324000006,8796125492625,26,4,4664,0.0,6.8125005
28.362015,21.664751,6.334841,126.001495,-317.11002,-168.41788,-95605.36808483508,-11723.670158693049,322.35685014000006,8796191142489,26,4,4664,0.0,4.250308
-104.92479,101.7983,55.57763,111.53397,8.626655,2.7632883,-96681.48929866056,-12259.11850252845,909.4752141200001,8796139923998,26,4,4664,0.0,4.4169116
